order_id,customer_id,product,quantity,unit_price,order_date,region,status,total_amount
ORD01837,CUST0137,Webcam,4,244.52,2025-06-02,South,Pending,978.08
ORD00574,CUST0041,Tablet,1,100.44,2025-05-23,West,Cancelled,100.44
ORD00335,CUST0204,Headphones,1,1071.82,2025-07-16,West,Unknown,1071.82
ORD00339,CUST0006,Keyboard,4,1429.99,2025-05-14,East,Unknown,5719.96
ORD00883,CUST0127,Mouse,3,779.51,2025-02-19,West,Completed,2338.53
ORD00665,CUST0196,Charger,4,658.43,2025-02-24,South,Completed,2633.72
ORD00384,CUST0079,Laptop,3,15.69,2025-01-23,East,Unknown,47.07
ORD00968,CUST0104,Laptop,2,674.14,2025-07-31,North,Pending,1348.28
ORD00056,CUST0063,Tablet,2,1204.11,2025-06-20,North,Pending,2408.22
ORD01295,CUST0298,Webcam,2,574.47,2025-05-30,South,Unknown,1148.94
ORD01779,CUST0025,Mouse,3,807.53,2025-08-19,West,Completed,2422.59
ORD00730,CUST0298,Monitor,1,1143.72,2025-03-24,East,Pending,1143.72
ORD01574,CUST0163,Laptop,1,1030.3,2025-04-15,North,Completed,1030.3
ORD01961,CUST0218,Keyboard,1,159.55,2025-03-19,East,Pending,159.55
ORD01725,CUST0048,Laptop,3,128.09,2025-08-27,West,Pending,384.27
ORD00171,CUST0071,Headphones,1,965.36,2025-08-12,North,Completed,965.36
ORD00174,CUST0042,Webcam,2,52.0,2025-08-27,East,Unknown,104.0
ORD00994,CUST0252,Mouse,2,87.64,2025-02-06,South,Completed,175.28
ORD00327,CUST0161,Webcam,3,214.32,2025-07-18,South,Unknown,642.96
ORD00504,CUST0061,Mouse,4,992.49,2025-08-19,North,Completed,3969.96
ORD01103,CUST0009,Mouse,1,1121.2,2025-04-08,East,Unknown,1121.2
ORD00410,CUST0072,Laptop,1,751.09,2025-03-17,West,Completed,751.09
ORD01988,CUST0059,Keyboard,4,82.14,2025-02-08,South,Completed,328.56
ORD00298,CUST0234,Monitor,5,729.56,2025-05-02,West,Unknown,3647.8
ORD01529,CUST0208,Headphones,2,1076.67,2025-05-17,West,Pending,2153.34
ORD00863,CUST0184,Headphones,3,1018.62,2025-02-14,North,Completed,3055.86
ORD01174,CUST0096,Monitor,1,1347.88,2025-03-18,North,Pending,1347.88
ORD01278,CUST0154,Mouse,1,425.85,2025-06-06,West,Completed,425.85
ORD01398,CUST0273,Charger,1,129.21,2025-01-02,South,Pending,129.21
ORD00766,CUST0006,Mouse,1,1380.95,2025-02-22,South,Pending,1380.95
ORD00672,CUST0040,Headphones,5,88.63,2025-03-29,East,Completed,443.15
ORD00649,CUST0174,Tablet,1,203.81,2025-05-01,North,Completed,203.81
ORD01072,CUST0149,Headphones,4,447.38,2025-02-24,South,Unknown,1789.52
ORD01727,CUST0294,Keyboard,3,826.43,2025-04-19,South,Completed,2479.29
ORD00726,CUST0238,Laptop,1,115.34,2025-08-17,East,Pending,115.34
ORD01582,CUST0205,Keyboard,1,799.61,2025-03-04,South,Pending,799.61
ORD00748,CUST0045,Monitor,1,1332.83,2025-07-09,East,Completed,1332.83
ORD00862,CUST0081,Tablet,1,1192.29,2025-05-07,South,Pending,1192.29
ORD00532,CUST0133,Keyboard,5,401.65,2025-03-10,North,Cancelled,2008.25
ORD00408,CUST0056,Tablet,1,511.06,2025-03-12,East,Cancelled,511.06
ORD00200,CUST0283,Keyboard,2,654.6,2025-08-22,East,Completed,1309.2
ORD00474,CUST0061,Laptop,1,1083.23,2025-01-17,North,Completed,1083.23
ORD01200,CUST0195,Headphones,1,263.8,2025-02-05,West,Completed,263.8
ORD01009,CUST0177,Keyboard,3,1125.61,2025-08-27,West,Unknown,3376.83
ORD01745,CUST0137,Keyboard,2,1145.54,2025-02-20,North,Completed,2291.08
ORD01597,CUST0214,Keyboard,3,1278.37,2025-02-19,East,Pending,3835.11
ORD00217,CUST0173,Tablet,1,848.76,2025-05-02,East,Cancelled,848.76
ORD00254,CUST0267,Monitor,4,457.75,2025-01-16,North,Unknown,1831.0
ORD00153,CUST0087,Mouse,5,953.5,2025-05-16,South,Cancelled,4767.5
ORD01308,CUST0043,Keyboard,1,894.39,2025-04-05,South,Completed,894.39
ORD00962,CUST0201,Charger,2,1423.55,2025-01-17,West,Pending,2847.1
ORD01765,CUST0121,Headphones,1,496.65,2025-03-03,South,Unknown,496.65
ORD01294,CUST0077,Laptop,1,917.47,2025-07-26,North,Unknown,917.47
ORD01479,CUST0225,Charger,2,316.39,2025-04-08,East,Completed,632.78
ORD01006,CUST0083,Laptop,1,1158.75,2025-06-14,West,Completed,1158.75
ORD01227,CUST0064,Laptop,4,465.67,2025-04-21,South,Completed,1862.68
ORD01965,CUST0055,Keyboard,2,1256.14,2025-02-02,North,Pending,2512.28
ORD01269,CUST0060,Tablet,1,1346.75,2025-08-20,East,Pending,1346.75
ORD00531,CUST0266,Tablet,3,1036.92,2025-01-04,South,Completed,3110.76
ORD01171,CUST0265,Keyboard,4,354.14,2025-07-01,North,Completed,1416.56
ORD01466,CUST0185,Tablet,1,1328.03,2025-02-17,West,Pending,1328.03
ORD00241,CUST0112,Monitor,1,1134.56,2025-08-12,North,Completed,1134.56
ORD01153,CUST0091,Mouse,2,113.2,2025-04-14,East,Unknown,226.4
ORD01091,CUST0142,Monitor,5,582.23,2025-08-16,South,Unknown,2911.15
ORD00188,CUST0152,Headphones,4,907.91,2025-04-20,South,Completed,3631.64
ORD00247,CUST0216,Webcam,4,678.32,2025-08-23,West,Completed,2713.28
ORD01347,CUST0281,Charger,4,23.8,2025-01-31,East,Unknown,95.2
ORD01428,CUST0241,Charger,1,1176.73,2025-03-08,North,Completed,1176.73
ORD01071,CUST0195,Keyboard,3,1454.9,2025-03-28,South,Pending,4364.7
ORD00936,CUST0170,Webcam,5,456.45,2025-03-26,North,Completed,2282.25
ORD00303,CUST0188,Webcam,2,691.75,2025-03-09,East,Completed,1383.5
ORD00284,CUST0125,Keyboard,1,577.29,2025-02-05,East,Cancelled,577.29
ORD00947,CUST0261,Webcam,4,783.15,2025-02-15,South,Cancelled,3132.6
ORD00506,CUST0196,Webcam,5,1208.89,2025-08-21,North,Completed,6044.45
ORD01983,CUST0183,Keyboard,2,959.77,2025-04-11,East,Completed,1919.54
ORD00322,CUST0009,Mouse,2,667.52,2025-01-01,South,Unknown,1335.04
ORD01902,CUST0077,Monitor,5,1196.46,2025-03-21,East,Unknown,5982.3
ORD01578,CUST0177,Tablet,4,1379.95,2025-02-09,North,Cancelled,5519.8
ORD01835,CUST0082,Tablet,4,21.36,2025-04-06,North,Pending,85.44
ORD00622,CUST0084,Keyboard,2,1156.04,2025-01-14,East,Cancelled,2312.08
ORD01931,CUST0129,Headphones,1,203.68,2025-08-14,East,Unknown,203.68
ORD01237,CUST0290,Tablet,1,503.65,2025-01-16,South,Pending,503.65
ORD00123,CUST0210,Mouse,2,77.57,2025-01-10,West,Completed,155.14
ORD00857,CUST0250,Monitor,1,100.45,2025-01-05,North,Cancelled,100.45
ORD00511,CUST0158,Webcam,1,603.21,2025-02-05,North,Unknown,603.21
ORD00281,CUST0200,Webcam,3,168.76,2025-01-02,West,Cancelled,506.28
ORD01675,CUST0022,Tablet,1,754.99,2025-03-31,East,Unknown,754.99
ORD01275,CUST0178,Charger,1,1426.34,2025-05-05,North,Pending,1426.34
ORD01422,CUST0042,Charger,1,494.28,2025-03-05,North,Unknown,494.28
ORD01028,CUST0288,Charger,2,343.09,2025-01-30,North,Completed,686.18
ORD01059,CUST0141,Laptop,1,571.96,2025-02-26,North,Completed,571.96
ORD01082,CUST0005,Charger,4,441.31,2025-05-05,East,Completed,1765.24
ORD00757,CUST0070,Webcam,2,88.8,2025-04-03,South,Cancelled,177.6
ORD00678,CUST0075,Keyboard,4,1131.61,2025-04-16,South,Unknown,4526.44
ORD00519,CUST0299,Webcam,3,1445.3,2025-03-12,North,Pending,4335.9
ORD01204,CUST0198,Monitor,4,165.76,2025-02-23,East,Pending,663.04
ORD02000,CUST0028,Charger,1,549.12,2025-02-11,South,Pending,549.12
ORD00068,CUST0189,Keyboard,5,914.8,2025-07-11,North,Pending,4574.0
ORD00333,CUST0185,Webcam,2,586.39,2025-08-03,West,Cancelled,1172.78
ORD00569,CUST0260,Charger,1,286.45,2025-01-05,East,Cancelled,286.45
ORD00899,CUST0051,Keyboard,3,224.61,2025-03-07,South,Cancelled,673.83
ORD01228,CUST0146,Keyboard,1,1072.66,2025-02-06,South,Completed,1072.66
ORD01468,CUST0250,Laptop,5,99.83,2025-05-12,North,Pending,499.15
ORD01751,CUST0126,Monitor,1,656.47,2025-03-11,North,Cancelled,656.47
ORD00473,CUST0037,Monitor,3,617.37,2025-04-26,West,Completed,1852.11
ORD00998,CUST0247,Laptop,4,646.82,2025-01-22,North,Pending,2587.28
ORD00512,CUST0083,Mouse,2,767.43,2025-07-21,East,Pending,1534.86
ORD00478,CUST0285,Keyboard,1,72.24,2025-05-27,West,Pending,72.24
ORD01706,CUST0201,Tablet,1,413.4,2025-05-26,North,Cancelled,413.4
ORD01436,CUST0150,Charger,3,958.78,2025-01-08,North,Cancelled,2876.34
ORD00319,CUST0002,Mouse,1,1458.5,2025-06-12,South,Cancelled,1458.5
ORD00993,CUST0128,Monitor,5,1310.33,2025-05-14,South,Completed,6551.65
ORD01905,CUST0172,Laptop,1,1418.56,2025-04-07,North,Pending,1418.56
ORD01042,CUST0207,Monitor,1,187.02,2025-04-12,East,Unknown,187.02
ORD00582,CUST0004,Headphones,2,330.09,2025-03-22,East,Unknown,660.18
ORD00133,CUST0032,Tablet,4,645.15,2025-01-28,South,Completed,2580.6
ORD01769,CUST0130,Charger,2,1220.65,2025-04-29,West,Unknown,2441.3
ORD00880,CUST0260,Webcam,1,81.12,2025-06-16,West,Cancelled,81.12
ORD01296,CUST0041,Mouse,2,852.45,2025-05-28,North,Unknown,1704.9
ORD01448,CUST0227,Monitor,5,1210.59,2025-06-07,North,Cancelled,6052.95
ORD01316,CUST0228,Charger,4,401.95,2025-08-10,East,Unknown,1607.8
ORD00369,CUST0253,Headphones,2,740.75,2025-01-24,South,Pending,1481.5
ORD00733,CUST0045,Mouse,4,1347.94,2025-03-15,North,Pending,5391.76
ORD01397,CUST0231,Webcam,4,1070.91,2025-08-05,East,Completed,4283.64
ORD00126,CUST0121,Webcam,1,1471.58,2025-04-05,South,Cancelled,1471.58
ORD01610,CUST0097,Mouse,1,1144.88,2025-02-18,East,Cancelled,1144.88
ORD01068,CUST0273,Mouse,4,30.71,2025-02-18,North,Unknown,122.84
ORD00257,CUST0238,Laptop,5,624.89,2025-04-17,North,Pending,3124.45
ORD00232,CUST0020,Keyboard,4,1324.55,2025-02-15,East,Completed,5298.2
ORD01140,CUST0175,Tablet,2,515.14,2025-04-03,East,Completed,1030.28
ORD00290,CUST0280,Keyboard,1,1153.75,2025-01-07,West,Unknown,1153.75
ORD01575,CUST0165,Webcam,1,223.79,2025-01-27,South,Completed,223.79
ORD00778,CUST0262,Headphones,2,1154.32,2025-01-28,East,Completed,2308.64
ORD00082,CUST0028,Headphones,1,1416.69,2025-06-13,North,Completed,1416.69
ORD00054,CUST0213,Monitor,1,1047.57,2025-05-07,South,Pending,1047.57
ORD00944,CUST0192,Webcam,5,650.01,2025-06-12,North,Pending,3250.05
ORD01110,CUST0174,Mouse,2,217.45,2025-07-14,West,Pending,434.9
ORD00558,CUST0037,Tablet,2,296.37,2025-08-04,East,Completed,592.74
ORD01785,CUST0139,Keyboard,1,1149.7,2025-03-28,North,Pending,1149.7
ORD00041,CUST0182,Charger,5,1126.72,2025-08-25,East,Pending,5633.6
ORD01159,CUST0019,Monitor,1,1468.76,2025-04-18,North,Pending,1468.76
ORD00262,CUST0184,Headphones,3,545.87,2025-08-14,West,Completed,1637.61
ORD00669,CUST0004,Tablet,1,362.76,2025-05-09,West,Pending,362.76
ORD00948,CUST0254,Tablet,3,875.97,2025-06-13,South,Completed,2627.91
ORD00084,CUST0028,Keyboard,2,1218.6,2025-03-19,South,Completed,2437.2
ORD01151,CUST0080,Tablet,2,963.92,2025-03-23,North,Pending,1927.84
ORD01391,CUST0014,Monitor,5,275.46,2025-03-02,East,Cancelled,1377.3
ORD01593,CUST0195,Tablet,2,1153.04,2025-05-31,East,Cancelled,2306.08
ORD00858,CUST0214,Tablet,1,747.24,2025-08-29,East,Completed,747.24
ORD00031,CUST0297,Laptop,5,132.16,2025-06-18,North,Pending,660.8
ORD00514,CUST0046,Mouse,3,340.44,2025-01-21,North,Unknown,1021.32
ORD01029,CUST0097,Mouse,5,557.93,2025-08-07,West,Pending,2789.65
ORD01396,CUST0206,Charger,1,461.4,2025-03-08,South,Completed,461.4
ORD01718,CUST0197,Charger,1,816.48,2025-03-11,South,Completed,816.48
ORD01494,CUST0116,Headphones,2,1097.75,2025-03-19,South,Completed,2195.5
ORD01337,CUST0296,Tablet,4,443.95,2025-01-24,West,Pending,1775.8
ORD01634,CUST0041,Webcam,4,1165.94,2025-02-07,South,Completed,4663.76
ORD00987,CUST0167,Charger,1,1387.58,2025-07-17,South,Cancelled,1387.58
ORD01555,CUST0202,Monitor,3,487.27,2025-04-25,East,Unknown,1461.81
ORD01885,CUST0108,Headphones,3,1127.0,2025-01-11,South,Cancelled,3381.0
ORD01925,CUST0277,Keyboard,1,991.78,2025-02-13,South,Unknown,991.78
ORD00049,CUST0154,Headphones,1,618.51,2025-04-14,East,Pending,618.51
ORD01906,CUST0038,Webcam,1,685.17,2025-07-18,East,Unknown,685.17
ORD00468,CUST0125,Laptop,1,1329.63,2025-04-08,West,Cancelled,1329.63
ORD00154,CUST0076,Monitor,1,228.2,2025-02-20,North,Pending,228.2
ORD01609,CUST0032,Tablet,2,766.3,2025-01-21,South,Cancelled,1532.6
ORD01926,CUST0045,Charger,1,1311.44,2025-04-04,East,Cancelled,1311.44
ORD00395,CUST0243,Laptop,2,420.37,2025-02-06,North,Unknown,840.74
ORD00124,CUST0070,Charger,4,562.81,2025-07-10,North,Completed,2251.24
ORD00356,CUST0076,Mouse,1,379.85,2025-04-02,North,Completed,379.85
ORD00135,CUST0272,Headphones,4,763.27,2025-04-21,East,Unknown,3053.08
ORD00386,CUST0251,Headphones,1,966.38,2025-04-10,East,Completed,966.38
ORD00610,CUST0119,Monitor,1,48.87,2025-01-21,East,Completed,48.87
ORD00221,CUST0078,Charger,1,313.8,2025-05-09,West,Unknown,313.8
ORD00042,CUST0212,Laptop,2,1107.48,2025-03-27,East,Unknown,2214.96
ORD00598,CUST0270,Laptop,3,263.78,2025-03-14,East,Unknown,791.34
ORD01288,CUST0254,Keyboard,2,949.2,2025-02-07,South,Completed,1898.4
ORD01277,CUST0121,Tablet,1,1148.65,2025-01-30,West,Completed,1148.65
ORD00681,CUST0148,Tablet,4,1020.96,2025-05-16,North,Completed,4083.84
ORD01530,CUST0151,Mouse,3,1499.16,2025-04-24,South,Pending,4497.48
ORD01960,CUST0060,Webcam,3,113.17,2025-01-02,East,Completed,339.51
ORD01454,CUST0108,Keyboard,3,243.02,2025-07-16,East,Pending,729.06
ORD00542,CUST0203,Headphones,4,1173.65,2025-08-29,South,Pending,4694.6
ORD01078,CUST0057,Monitor,3,69.98,2025-04-12,South,Cancelled,209.94
ORD00886,CUST0226,Tablet,1,1460.18,2025-07-30,South,Pending,1460.18
ORD01482,CUST0234,Laptop,1,576.24,2025-04-18,East,Completed,576.24
ORD01933,CUST0019,Tablet,1,541.84,2025-02-15,North,Completed,541.84
ORD01107,CUST0097,Mouse,2,117.35,2025-03-04,South,Completed,234.7
ORD00982,CUST0033,Monitor,1,1197.42,2025-08-01,South,Unknown,1197.42
ORD01324,CUST0148,Charger,4,494.84,2025-06-19,North,Pending,1979.36
ORD01127,CUST0271,Headphones,4,623.17,2025-03-28,East,Unknown,2492.68
ORD01121,CUST0043,Charger,5,871.04,2025-06-27,South,Unknown,4355.2
ORD01619,CUST0223,Keyboard,2,893.48,2025-02-17,North,Completed,1786.96
ORD01874,CUST0255,Headphones,1,432.64,2025-06-02,South,Completed,432.64
ORD01859,CUST0158,Charger,3,246.3,2025-03-04,East,Unknown,738.9
ORD01260,CUST0052,Mouse,4,353.55,2025-06-03,East,Completed,1414.2
ORD01873,CUST0213,Mouse,5,200.58,2025-06-02,North,Pending,1002.9
ORD01019,CUST0128,Webcam,4,931.34,2025-06-18,North,Completed,3725.36
ORD00926,CUST0038,Tablet,1,941.77,2025-05-29,North,Completed,941.77
ORD00952,CUST0092,Tablet,2,405.78,2025-01-20,North,Cancelled,811.56
ORD00337,CUST0034,Headphones,1,661.85,2025-08-05,North,Pending,661.85
ORD00233,CUST0149,Laptop,1,454.6,2025-06-04,East,Cancelled,454.6
ORD01950,CUST0110,Charger,4,1094.48,2025-05-15,South,Completed,4377.92
ORD01458,CUST0072,Tablet,3,39.02,2025-06-30,South,Unknown,117.06
ORD00159,CUST0097,Webcam,5,718.69,2025-02-08,West,Completed,3593.45
ORD00469,CUST0265,Webcam,5,1206.2,2025-04-25,North,Cancelled,6031.0
ORD01039,CUST0075,Monitor,2,1208.49,2025-02-20,South,Completed,2416.98
ORD00873,CUST0162,Charger,2,656.77,2025-04-11,South,Unknown,1313.54
ORD01661,CUST0121,Tablet,1,1493.8,2025-01-12,East,Completed,1493.8
ORD01139,CUST0111,Keyboard,1,249.96,2025-05-09,South,Pending,249.96
ORD01386,CUST0073,Webcam,4,600.03,2025-04-28,South,Pending,2400.12
ORD01939,CUST0064,Keyboard,3,1350.65,2025-02-15,East,Cancelled,4051.95
ORD00586,CUST0296,Charger,1,1172.38,2025-08-24,East,Completed,1172.38
ORD00206,CUST0031,Keyboard,4,629.28,2025-04-29,East,Pending,2517.12
ORD00004,CUST0080,Monitor,3,162.29,2025-04-08,East,Cancelled,486.87
ORD00922,CUST0143,Charger,5,678.8,2025-01-02,South,Cancelled,3394.0
ORD01361,CUST0092,Laptop,3,1284.5,2025-07-17,East,Unknown,3853.5
ORD01896,CUST0267,Monitor,3,1008.52,2025-06-04,South,Pending,3025.56
ORD01250,CUST0093,Headphones,2,1049.68,2025-05-31,East,Pending,2099.36
ORD01446,CUST0051,Laptop,3,1187.12,2025-01-19,West,Completed,3561.36
ORD01716,CUST0113,Headphones,1,14.72,2025-06-21,West,Pending,14.72
ORD01696,CUST0261,Charger,1,1309.09,2025-06-12,South,Pending,1309.09
ORD00715,CUST0167,Monitor,1,495.94,2025-01-26,South,Completed,495.94
ORD01645,CUST0021,Monitor,5,63.65,2025-02-28,West,Completed,318.25
ORD01165,CUST0279,Mouse,1,671.71,2025-05-29,South,Cancelled,671.71
ORD01419,CUST0163,Charger,2,1289.99,2025-05-07,East,Completed,2579.98
ORD00884,CUST0211,Mouse,1,102.67,2025-08-16,West,Pending,102.67
ORD01043,CUST0193,Mouse,4,1298.69,2025-06-16,East,Unknown,5194.76
ORD01088,CUST0127,Webcam,1,280.81,2025-01-01,South,Unknown,280.81
ORD01538,CUST0034,Keyboard,1,844.34,2025-05-24,North,Cancelled,844.34
ORD01233,CUST0258,Webcam,4,537.75,2025-04-30,West,Completed,2151.0
ORD01090,CUST0283,Keyboard,3,547.25,2025-07-27,South,Pending,1641.75
ORD00158,CUST0047,Charger,4,874.69,2025-07-22,North,Completed,3498.76
ORD01084,CUST0243,Mouse,1,1098.38,2025-06-06,South,Pending,1098.38
ORD00524,CUST0135,Monitor,3,148.58,2025-06-22,East,Cancelled,445.74
ORD00653,CUST0074,Headphones,3,594.19,2025-06-29,East,Cancelled,1782.57
ORD00161,CUST0145,Charger,4,1163.95,2025-06-23,North,Unknown,4655.8
ORD00306,CUST0262,Charger,4,898.67,2025-05-28,West,Pending,3594.68
ORD00657,CUST0221,Charger,5,1183.12,2025-05-20,South,Pending,5915.6
ORD00548,CUST0234,Charger,5,963.28,2025-05-17,East,Completed,4816.4
ORD00714,CUST0060,Mouse,2,1084.89,2025-06-01,East,Completed,2169.78
ORD00396,CUST0170,Monitor,1,1121.17,2025-08-24,East,Completed,1121.17
ORD00784,CUST0200,Tablet,1,857.59,2025-05-06,North,Unknown,857.59
ORD00400,CUST0207,Keyboard,5,1320.21,2025-01-08,South,Pending,6601.05
ORD00799,CUST0147,Keyboard,3,1033.41,2025-03-02,South,Completed,3100.23
ORD01863,CUST0012,Mouse,4,572.13,2025-04-16,East,Cancelled,2288.52
ORD00619,CUST0231,Laptop,2,685.98,2025-08-18,South,Completed,1371.96
ORD01583,CUST0187,Tablet,5,1295.03,2025-07-22,East,Unknown,6475.15
ORD00509,CUST0219,Headphones,3,1283.92,2025-04-19,East,Pending,3851.76
ORD01615,CUST0292,Headphones,1,1261.19,2025-04-26,South,Completed,1261.19
ORD00737,CUST0272,Tablet,4,463.08,2025-02-03,South,Cancelled,1852.32
ORD01477,CUST0104,Headphones,2,642.18,2025-03-11,South,Cancelled,1284.36
ORD01719,CUST0176,Webcam,1,753.56,2025-06-07,East,Completed,753.56
ORD01023,CUST0045,Headphones,1,1494.49,2025-08-12,South,Completed,1494.49
ORD00868,CUST0260,Tablet,1,1307.03,2025-02-09,East,Cancelled,1307.03
ORD00460,CUST0199,Charger,1,475.85,2025-05-22,North,Unknown,475.85
ORD01886,CUST0271,Tablet,2,520.49,2025-03-02,East,Unknown,1040.98
ORD00063,CUST0208,Keyboard,4,1380.12,2025-06-09,North,Completed,5520.48
ORD01882,CUST0200,Charger,5,141.69,2025-08-12,West,Pending,708.45
ORD00872,CUST0186,Laptop,4,226.92,2025-01-03,East,Pending,907.68
ORD01011,CUST0088,Keyboard,3,287.74,2025-02-04,West,Pending,863.22
ORD01626,CUST0244,Headphones,5,517.73,2025-07-23,South,Pending,2588.65
ORD00458,CUST0278,Laptop,3,1222.9,2025-01-27,East,Unknown,3668.7
ORD00731,CUST0033,Webcam,3,684.09,2025-05-09,East,Completed,2052.27
ORD00479,CUST0108,Webcam,2,624.86,2025-06-15,South,Pending,1249.72
ORD01089,CUST0144,Mouse,4,285.41,2025-05-06,East,Cancelled,1141.64
ORD01928,CUST0293,Keyboard,3,856.12,2025-04-27,North,Pending,2568.36
ORD00871,CUST0272,Charger,2,215.61,2025-04-20,West,Completed,431.22
ORD00791,CUST0106,Webcam,4,759.13,2025-07-15,East,Pending,3036.52
ORD00618,CUST0232,Mouse,1,755.98,2025-02-16,South,Pending,755.98
ORD01910,CUST0252,Tablet,4,1385.4,2025-02-11,South,Pending,5541.6
ORD01995,CUST0069,Keyboard,5,437.2,2025-02-02,East,Pending,2186.0
ORD01456,CUST0135,Tablet,3,562.48,2025-03-20,South,Cancelled,1687.44
ORD01639,CUST0033,Mouse,2,235.84,2025-05-14,South,Pending,471.68
ORD01668,CUST0279,Laptop,5,164.68,2025-01-02,North,Unknown,823.4
ORD00348,CUST0004,Charger,1,357.17,2025-03-30,East,Unknown,357.17
ORD01325,CUST0059,Webcam,1,603.15,2025-02-02,East,Completed,603.15
ORD01230,CUST0051,Headphones,3,899.59,2025-02-14,West,Unknown,2698.77
ORD01705,CUST0127,Monitor,5,1187.02,2025-08-01,South,Unknown,5935.1
ORD00761,CUST0097,Mouse,4,696.13,2025-01-20,East,Pending,2784.52
ORD00955,CUST0071,Headphones,1,1157.41,2025-03-14,East,Completed,1157.41
ORD00447,CUST0085,Tablet,2,1234.54,2025-07-10,West,Completed,2469.08
ORD00651,CUST0160,Webcam,2,1072.22,2025-06-21,North,Completed,2144.44
ORD01268,CUST0010,Tablet,1,586.82,2025-04-07,South,Completed,586.82
ORD01845,CUST0017,Laptop,1,1165.2,2025-06-26,East,Unknown,1165.2
ORD00380,CUST0018,Headphones,1,484.89,2025-01-27,East,Pending,484.89
ORD00565,CUST0079,Mouse,2,736.89,2025-03-23,East,Unknown,1473.78
ORD01369,CUST0087,Webcam,5,31.12,2025-06-20,West,Unknown,155.6
ORD01940,CUST0269,Charger,4,894.46,2025-02-20,East,Pending,3577.84
ORD00957,CUST0108,Tablet,2,778.58,2025-07-21,East,Completed,1557.16
ORD01974,CUST0284,Keyboard,2,1346.09,2025-03-25,East,Unknown,2692.18
ORD00283,CUST0048,Webcam,4,28.39,2025-04-16,East,Completed,113.56
ORD00921,CUST0141,Mouse,1,782.26,2025-05-07,North,Completed,782.26
ORD01243,CUST0095,Keyboard,1,989.62,2025-02-13,South,Unknown,989.62
ORD00383,CUST0277,Headphones,1,429.47,2025-03-02,North,Completed,429.47
ORD01973,CUST0211,Keyboard,1,1101.88,2025-07-24,South,Pending,1101.88
ORD01245,CUST0055,Tablet,4,1222.11,2025-02-07,East,Completed,4888.44
ORD00073,CUST0139,Tablet,4,659.01,2025-07-07,East,Cancelled,2636.04
ORD00071,CUST0022,Webcam,5,648.28,2025-04-05,North,Unknown,3241.4
ORD01545,CUST0091,Charger,3,754.53,2025-02-17,West,Pending,2263.59
ORD01115,CUST0185,Mouse,1,910.71,2025-02-15,North,Cancelled,910.71
ORD00172,CUST0064,Headphones,1,1147.04,2025-03-11,North,Pending,1147.04
ORD01838,CUST0089,Tablet,3,480.44,2025-06-05,South,Completed,1441.32
ORD00169,CUST0230,Monitor,5,366.36,2025-07-27,East,Pending,1831.8
ORD00494,CUST0040,Headphones,4,1459.28,2025-02-27,West,Cancelled,5837.12
ORD01282,CUST0148,Tablet,4,863.18,2025-05-26,East,Pending,3452.72
ORD01057,CUST0223,Charger,1,1446.39,2025-03-05,East,Completed,1446.39
ORD01904,CUST0033,Laptop,1,1252.23,2025-07-15,North,Pending,1252.23
ORD00894,CUST0143,Mouse,2,1063.74,2025-05-27,East,Unknown,2127.48
ORD00273,CUST0043,Tablet,4,970.91,2025-03-26,East,Completed,3883.64
ORD01328,CUST0174,Laptop,3,676.98,2025-02-26,South,Pending,2030.94
ORD00421,CUST0067,Mouse,4,759.97,2025-03-20,North,Completed,3039.88
ORD00095,CUST0233,Mouse,3,386.07,2025-01-30,East,Pending,1158.21
ORD01402,CUST0203,Monitor,2,135.23,2025-01-25,South,Pending,270.46
ORD01625,CUST0229,Webcam,4,376.7,2025-03-25,South,Cancelled,1506.8
ORD01636,CUST0166,Laptop,1,88.11,2025-03-25,West,Cancelled,88.11
ORD00043,CUST0137,Keyboard,1,171.06,2025-08-12,East,Completed,171.06
ORD01888,CUST0190,Tablet,1,1044.01,2025-06-05,North,Cancelled,1044.01
ORD01691,CUST0156,Keyboard,3,1381.89,2025-08-09,East,Pending,4145.67
ORD01359,CUST0163,Mouse,5,1264.86,2025-02-12,East,Cancelled,6324.3
ORD01321,CUST0035,Tablet,5,920.71,2025-07-01,North,Completed,4603.55
ORD00039,CUST0005,Mouse,1,1418.13,2025-06-26,North,Completed,1418.13
ORD00307,CUST0089,Keyboard,4,440.36,2025-02-17,East,Completed,1761.44
ORD00007,CUST0187,Keyboard,3,539.35,2025-06-21,South,Unknown,1618.05
ORD00783,CUST0019,Laptop,2,839.43,2025-08-09,South,Pending,1678.86
ORD00409,CUST0153,Monitor,2,780.77,2025-03-03,East,Pending,1561.54
ORD01173,CUST0015,Mouse,5,579.78,2025-07-10,South,Completed,2898.9
ORD00782,CUST0010,Laptop,4,1321.39,2025-01-31,West,Cancelled,5285.56
ORD00535,CUST0077,Tablet,1,273.14,2025-05-08,East,Unknown,273.14
ORD00584,CUST0120,Headphones,3,146.94,2025-04-13,South,Unknown,440.82
ORD01289,CUST0095,Tablet,5,482.83,2025-05-22,South,Completed,2414.15
ORD01962,CUST0252,Keyboard,4,1445.01,2025-06-26,West,Completed,5780.04
ORD01464,CUST0294,Monitor,5,141.13,2025-03-04,North,Pending,705.65
ORD01267,CUST0117,Laptop,1,49.27,2025-07-20,North,Pending,49.27
ORD01539,CUST0033,Webcam,1,1432.55,2025-03-12,East,Unknown,1432.55
ORD01105,CUST0223,Webcam,2,1354.23,2025-01-24,South,Completed,2708.46
