order_id,customer_id,product,quantity,unit_price,order_date,region,status
ORD00247,CUST0216,Webcam,4,678.32,23/08/2025,West,Completed
ORD01347,CUST0281,Charger,4,23.8,31/01/2025,East,
ORD01428,CUST0241,Charger,1,1176.73,03-08-2025,north,Completed
ORD01071,CUST0195,Keyboard,3,1454.9,03-28-2025,South,PENDING
ORD00936,CUST0170,Webcam,5,456.45,2025-03-26,North,completed
ORD00693,,Tablet,4,611.83,2025-07-06,north,Pending
ORD00303,CUST0188,Webcam,2,691.75,03-09-2025, East ,completed
ORD00284,CUST0125,Keyboard,,577.29,05/02/2025,East,Cancelled
ORD00947,CUST0261,Webcam,4,783.15,15/02/2025,SOUTH,Cancelled
ORD00506,CUST0196,Webcam,5,1208.89,08-21-2025,north,Completed
ORD01983,CUST0183,Keyboard,2,959.77,2025-04-11, East ,Completed
ORD00322,CUST0009,Mouse,2,667.52,01/01/2025,South,
ORD01902,CUST0077,Monitor,5,1196.46,03-21-2025,East,
ORD01578,CUST0177,Tablet,4,1379.95,09/02/2025,north,Cancelled
ORD01835,CUST0082,Tablet,4,21.36,2025-04-06,north,Pending
ORD00622,CUST0084,Keyboard,2,1156.04,14/01/2025,East,Cancelled
ORD01931,CUST0129,Headphones,,203.68,08-14-2025,East,
ORD01237,CUST0290,Tablet,,503.65,2025-01-16,SOUTH,PENDING
ORD00123,CUST0210,Mouse,2,77.57,10/01/2025,West,Completed
ORD00857,CUST0250,Monitor,,100.45,05/01/2025,north,Cancelled
ORD00511,CUST0158,Webcam,,603.21,02-05-2025,North,
ORD00281,CUST0200,Webcam,3 ,168.76,02/01/2025,West,Cancelled
ORD01675,CUST0022,Tablet,1,754.99,2025-03-31,East,
ORD01275,CUST0178,Charger,,1426.34,05/05/2025,North,Pending
ORD01422,CUST0042,Charger,1 ,494.28,2025-03-05,north,
ORD01028,CUST0288,Charger,2,343.09,30/01/2025,North,Completed
ORD01059,CUST0141,Laptop,1,571.96,26/02/2025,North,Completed
ORD01082,CUST0005,Charger,4,441.31,2025-05-05, East ,completed
ORD00757,CUST0070,Webcam,2,88.8,03/04/2025,SOUTH,Cancelled
ORD00678,CUST0075,Keyboard,4,1131.61,16/04/2025,South,
ORD00519,CUST0299,Webcam,3,1445.3,2025-03-12,north,Pending
ORD01204,CUST0198,Monitor,4,165.76,02-23-2025, East ,PENDING
ORD02000,CUST0028,Charger,1 ,549.12,11/02/2025,South,PENDING
ORD00068,CUST0189,Keyboard,5 ,914.8,07-11-2025,North,Pending
ORD00333,CUST0185,Webcam,2,586.39,08-03-2025,West,Cancelled
ORD00569,CUST0260,Charger,,286.45,01-05-2025, East ,Cancelled
ORD00899,CUST0051,Keyboard,3,224.61,2025-03-07,South,Cancelled
ORD01228,CUST0146,Keyboard,1 ,1072.66,02-06-2025,South,completed
ORD01468,CUST0250,Laptop,5 ,99.83,12/05/2025,North,PENDING
ORD01751,CUST0126,Monitor,1,656.47,11/03/2025,north,Cancelled
ORD00473,CUST0037,Monitor,3,617.37,04-26-2025,West,completed
ORD00998,CUST0247,Laptop,4,646.82,22/01/2025,north,PENDING
ORD00512,CUST0083,Mouse,2,767.43,21/07/2025, East ,PENDING
ORD00478,CUST0285,Keyboard,1 ,72.24,05-27-2025,West,PENDING
ORD01706,CUST0201,Tablet,,413.4,26/05/2025,north,Cancelled
ORD01436,CUST0150,Charger,3 ,958.78,2025-01-08,north,Cancelled
ORD00319,CUST0002,Mouse,,1458.5,06-12-2025,SOUTH,Cancelled
ORD00993,CUST0128,Monitor,5 ,1310.33,14/05/2025,South,completed
ORD01905,CUST0172,Laptop,1 ,1418.56,04-07-2025,North,PENDING
ORD01042,CUST0207,Monitor,1,187.02,12/04/2025,East,
ORD00582,CUST0004,Headphones,2,330.09,2025-03-22, East ,
ORD00133,CUST0032,Tablet,4 ,645.15,28/01/2025,SOUTH,completed
ORD01769,CUST0130,Charger,2,1220.65,04-29-2025,West,
ORD00880,CUST0260,Webcam,1 ,81.12,2025-06-16,West,Cancelled
ORD01296,CUST0041,Mouse,2,852.45,05-28-2025,north,
ORD01448,CUST0227,Monitor,5,1210.59,07/06/2025,North,Cancelled
ORD01316,CUST0228,Charger,4,401.95,2025-08-10,East,
ORD00369,CUST0253,Headphones,2,740.75,2025-01-24,South,PENDING
ORD00733,CUST0045,Mouse,4,1347.94,2025-03-15,North,Pending
ORD01397,CUST0231,Webcam,4,1070.91,08-05-2025,East,Completed
ORD00126,CUST0121,Webcam,1,1471.58,04-05-2025,SOUTH,Cancelled
ORD01610,CUST0097,Mouse,,1144.88,2025-02-18, East ,Cancelled
ORD01068,CUST0273,Mouse,4,30.71,02-18-2025,North,
ORD00257,CUST0238,Laptop,5,624.89,04-17-2025,north,Pending
ORD00232,CUST0020,Keyboard,4,1324.55,2025-02-15, East ,completed
ORD01140,CUST0175,Tablet,2,515.14,04-03-2025, East ,completed
ORD00290,CUST0280,Keyboard,,1153.75,01-07-2025,West,
ORD01575,CUST0165,Webcam,1,223.79,01-27-2025,South,Completed
ORD00778,CUST0262,Headphones,2,1154.32,2025-01-28,East,completed
ORD00082,CUST0028,Headphones,,1416.69,13/06/2025,North,Completed
ORD00054,CUST0213,Monitor,,1047.57,07/05/2025,South,Pending
ORD00944,CUST0192,Webcam,5,650.01,2025-06-12,North,PENDING
ORD01110,CUST0174,Mouse,2,217.45,07-14-2025,West,Pending
ORD00558,CUST0037,Tablet,2 ,296.37,04/08/2025, East ,completed
ORD01785,CUST0139,Keyboard,1 ,1149.7,2025-03-28,north,PENDING
ORD00041,CUST0182,Charger,5,1126.72,2025-08-25, East ,Pending
ORD01159,CUST0019,Monitor,,1468.76,04-18-2025,north,Pending
ORD00262,CUST0184,Headphones,3,545.87,14/08/2025,West,Completed
ORD00669,CUST0004,Tablet,,362.76,09/05/2025,West,PENDING
ORD00948,CUST0254,Tablet,3,875.97,06-13-2025,SOUTH,Completed
ORD00084,CUST0028,Keyboard,2,1218.6,2025-03-19,South,Completed
ORD01151,CUST0080,Tablet,2 ,963.92,03-23-2025,North,PENDING
ORD01391,CUST0014,Monitor,5 ,275.46,02/03/2025,East,Cancelled
ORD01593,CUST0195,Tablet,2,1153.04,05-31-2025, East ,Cancelled
ORD00858,CUST0214,Tablet,1 ,747.24,08-29-2025,East,completed
ORD00031,CUST0297,Laptop,5,132.16,06-18-2025,north,PENDING
ORD00514,CUST0046,Mouse,3,340.44,01-21-2025,North,
ORD01029,CUST0097,Mouse,5,557.93,07/08/2025,West,PENDING
ORD01396,CUST0206,Charger,1,461.4,03-08-2025,SOUTH,Completed
ORD01718,CUST0197,Charger,1,816.48,2025-03-11,SOUTH,completed
ORD01048,,Monitor,,1347.43,02-16-2025,SOUTH,Pending
ORD01494,CUST0116,Headphones,2,1097.75,19/03/2025,SOUTH,completed
ORD01337,CUST0296,Tablet,4,443.95,2025-01-24,West,PENDING
ORD01634,CUST0041,Webcam,4,1165.94,07/02/2025,SOUTH,completed
ORD00987,CUST0167,Charger,,1387.58,07-17-2025,South,Cancelled
ORD01555,CUST0202,Monitor,3,487.27,2025-04-25,East,
ORD01885,CUST0108,Headphones,3 ,1127.0,2025-01-11,South,Cancelled
ORD01925,CUST0277,Keyboard,1,991.78,2025-02-13,South,
ORD00049,CUST0154,Headphones,,618.51,04-14-2025,East,PENDING
ORD01689,CUST0095,Charger,1,843.9,2025-03-01,South,Cancelled
ORD01906,CUST0038,Webcam,1,685.17,2025-07-18, East ,
ORD00468,CUST0125,Laptop,,1329.63,2025-04-08,West,Cancelled
ORD00154,CUST0076,Monitor,1,228.2,2025-02-20,north,Pending
ORD01609,CUST0032,Tablet,2,766.3,2025-01-21,South,Cancelled
ORD01926,CUST0045,Charger,,1311.44,2025-04-04, East ,Cancelled
ORD00395,CUST0243,Laptop,2 ,420.37,02-06-2025,north,
ORD00124,CUST0070,Charger,4,562.81,07-10-2025,north,completed
ORD00356,CUST0076,Mouse,,379.85,02/04/2025,north,Completed
ORD00135,CUST0272,Headphones,4,763.27,2025-04-21, East ,
ORD00269,,Charger,1,34.92,04/07/2025,north,Cancelled
ORD00386,CUST0251,Headphones,1,966.38,2025-04-10,East,completed
ORD00610,CUST0119,Monitor,,48.87,01-21-2025, East ,completed
ORD00221,CUST0078,Charger,,313.8,05-09-2025,West,
ORD00042,CUST0212,Laptop,2,1107.48,27/03/2025, East ,
ORD00220,,Keyboard,,370.87,05-27-2025,North,Pending
ORD00598,CUST0270,Laptop,3 ,263.78,2025-03-14, East ,
ORD01288,CUST0254,Keyboard,2,949.2,02-07-2025,SOUTH,Completed
ORD01277,CUST0121,Tablet,,1148.65,2025-01-30,West,Completed
ORD00681,CUST0148,Tablet,4,1020.96,05-16-2025,North,Completed
ORD01530,CUST0151,Mouse,3,1499.16,2025-04-24,South,PENDING
ORD01960,CUST0060,Webcam,3,113.17,02/01/2025,East,completed
ORD01454,CUST0108,Keyboard,3,243.02,16/07/2025, East ,Pending
ORD00542,CUST0203,Headphones,4,1173.65,29/08/2025,SOUTH,PENDING
ORD01078,CUST0057,Monitor,3,69.98,12/04/2025,SOUTH,Cancelled
ORD00886,CUST0226,Tablet,,1460.18,2025-07-30,South,PENDING
ORD01482,CUST0234,Laptop,1,576.24,18/04/2025, East ,Completed
ORD01933,CUST0019,Tablet,1,541.84,2025-02-15,north,completed
ORD01107,CUST0097,Mouse,2,117.35,04/03/2025,SOUTH,completed
ORD00982,CUST0033,Monitor,1,1197.42,08-01-2025,South,
ORD01324,CUST0148,Charger,4,494.84,19/06/2025,North,Pending
ORD01127,CUST0271,Headphones,4,623.17,28/03/2025, East ,
ORD01121,CUST0043,Charger,5,871.04,06-27-2025,South,
ORD01619,CUST0223,Keyboard,2 ,893.48,2025-02-17,North,Completed
ORD01874,CUST0255,Headphones,,432.64,2025-06-02,SOUTH,completed
ORD01859,CUST0158,Charger,3,246.3,04/03/2025, East ,
ORD01260,CUST0052,Mouse,4,353.55,06-03-2025,East,Completed
ORD01873,CUST0213,Mouse,5,200.58,06-02-2025,North,Pending
ORD01019,CUST0128,Webcam,4 ,931.34,18/06/2025,north,completed
ORD00926,CUST0038,Tablet,1,941.77,2025-05-29,North,Completed
ORD00952,CUST0092,Tablet,2,405.78,20/01/2025,North,Cancelled
ORD00337,CUST0034,Headphones,,661.85,2025-08-05,North,Pending
ORD00233,CUST0149,Laptop,1,454.6,2025-06-04,East,Cancelled
ORD01950,CUST0110,Charger,4,1094.48,2025-05-15,South,completed
ORD01458,CUST0072,Tablet,3,39.02,2025-06-30,South,
ORD00159,CUST0097,Webcam,5,718.69,2025-02-08,West,Completed
ORD00469,CUST0265,Webcam,5,1206.2,25/04/2025,North,Cancelled
ORD01039,CUST0075,Monitor,2,1208.49,02-20-2025,SOUTH,Completed
ORD00873,CUST0162,Charger,2,656.77,2025-04-11,SOUTH,
ORD01661,CUST0121,Tablet,1,1493.8,01-12-2025, East ,completed
ORD01139,CUST0111,Keyboard,,249.96,05-09-2025,SOUTH,PENDING
ORD01386,CUST0073,Webcam,4,600.03,2025-04-28,SOUTH,Pending
ORD01939,CUST0064,Keyboard,3,1350.65,02-15-2025,East,Cancelled
ORD00586,CUST0296,Charger,1,1172.38,24/08/2025,East,completed
ORD00206,CUST0031,Keyboard,4,629.28,2025-04-29,East,PENDING
ORD00004,CUST0080,Monitor,3,162.29,2025-04-08,East,Cancelled
ORD00922,CUST0143,Charger,5,678.8,02/01/2025,South,Cancelled
ORD01361,CUST0092,Laptop,3,1284.5,07-17-2025,East,
ORD01160,,Monitor,,869.49,04/01/2025, East ,Cancelled
ORD01896,CUST0267,Monitor,3,1008.52,04/06/2025,SOUTH,Pending
ORD01250,CUST0093,Headphones,2,1049.68,05-31-2025,East,PENDING
ORD01446,CUST0051,Laptop,3,1187.12,2025-01-19,West,Completed
ORD00694,CUST0247,Mouse,5,807.6,02/04/2025,SOUTH,Cancelled
ORD01716,CUST0113,Headphones,1,14.72,21/06/2025,West,PENDING
ORD01696,CUST0261,Charger,,1309.09,2025-06-12,South,PENDING
ORD00715,CUST0167,Monitor,1,495.94,2025-01-26,SOUTH,completed
ORD01645,CUST0021,Monitor,5 ,63.65,02-28-2025,West,Completed
ORD01165,CUST0279,Mouse,,671.71,2025-05-29,SOUTH,Cancelled
ORD01419,CUST0163,Charger,2,1289.99,07/05/2025,East,completed
ORD00884,CUST0211,Mouse,1,102.67,2025-08-16,West,Pending
ORD01043,CUST0193,Mouse,4,1298.69,16/06/2025,East,
ORD01088,CUST0127,Webcam,1,280.81,2025-01-01,SOUTH,
ORD01538,CUST0034,Keyboard,1,844.34,05-24-2025,North,Cancelled
ORD01233,CUST0258,Webcam,4,537.75,30/04/2025,West,completed
ORD01090,CUST0283,Keyboard,3,547.25,27/07/2025,SOUTH,PENDING
ORD00158,CUST0047,Charger,4,874.69,07-22-2025,North,completed
ORD01084,CUST0243,Mouse,,1098.38,2025-06-06,South,PENDING
ORD00524,CUST0135,Monitor,3,148.58,06-22-2025, East ,Cancelled
ORD00463,,Charger,3,839.33,2025-02-03,north,Cancelled
ORD00653,CUST0074,Headphones,3 ,594.19,06-29-2025,East,Cancelled
ORD00161,CUST0145,Charger,4 ,1163.95,06-23-2025,North,
ORD00306,CUST0262,Charger,4,898.67,28/05/2025,West,Pending
ORD00657,CUST0221,Charger,5 ,1183.12,05-20-2025,South,Pending
ORD00548,CUST0234,Charger,5,963.28,17/05/2025,East,completed
ORD00714,CUST0060,Mouse,2,1084.89,06-01-2025,East,completed
ORD00396,CUST0170,Monitor,1,1121.17,24/08/2025,East,Completed
ORD00784,CUST0200,Tablet,1,857.59,05-06-2025,north,
ORD00400,CUST0207,Keyboard,5,1320.21,2025-01-08,South,Pending
ORD00799,CUST0147,Keyboard,3 ,1033.41,02/03/2025,South,Completed
ORD01863,CUST0012,Mouse,4,572.13,16/04/2025, East ,Cancelled
ORD00619,CUST0231,Laptop,2,685.98,08-18-2025,South,completed
ORD01583,CUST0187,Tablet,5,1295.03,22/07/2025,East,
ORD00509,CUST0219,Headphones,3,1283.92,04-19-2025,East,PENDING
ORD01615,CUST0292,Headphones,,1261.19,26/04/2025,SOUTH,completed
ORD00737,CUST0272,Tablet,4,463.08,03/02/2025,South,Cancelled
ORD01477,CUST0104,Headphones,2,642.18,2025-03-11,South,Cancelled
ORD01719,CUST0176,Webcam,1,753.56,07/06/2025, East ,completed
ORD01023,CUST0045,Headphones,,1494.49,12/08/2025,South,completed
ORD00868,CUST0260,Tablet,,1307.03,02-09-2025,East,Cancelled
ORD00460,CUST0199,Charger,,475.85,2025-05-22,North,
ORD01886,CUST0271,Tablet,2,520.49,02/03/2025, East ,
ORD00063,CUST0208,Keyboard,4,1380.12,06-09-2025,North,completed
ORD01882,CUST0200,Charger,5 ,141.69,2025-08-12,West,Pending
ORD00872,CUST0186,Laptop,4 ,226.92,01-03-2025, East ,PENDING
ORD01011,CUST0088,Keyboard,3 ,287.74,2025-02-04,West,Pending
ORD01626,CUST0244,Headphones,5,517.73,23/07/2025,SOUTH,Pending
ORD00458,CUST0278,Laptop,3,1222.9,01-27-2025, East ,
ORD00731,CUST0033,Webcam,3,684.09,05-09-2025, East ,Completed
ORD00479,CUST0108,Webcam,2,624.86,06-15-2025,South,Pending
ORD01089,CUST0144,Mouse,4,285.41,06/05/2025,East,Cancelled
ORD01928,CUST0293,Keyboard,3,856.12,04-27-2025,North,PENDING
ORD00871,CUST0272,Charger,2,215.61,20/04/2025,West,completed
ORD00791,CUST0106,Webcam,4,759.13,07-15-2025,East,Pending
ORD00618,CUST0232,Mouse,,755.98,02-16-2025,SOUTH,PENDING
ORD01910,CUST0252,Tablet,4,1385.4,02-11-2025,SOUTH,PENDING
ORD01995,CUST0069,Keyboard,5,437.2,2025-02-02, East ,PENDING
ORD01456,CUST0135,Tablet,3,562.48,20/03/2025,SOUTH,Cancelled
ORD01639,CUST0033,Mouse,2,235.84,2025-05-14,SOUTH,Pending
ORD01668,CUST0279,Laptop,5,164.68,02/01/2025,north,
ORD00348,CUST0004,Charger,1,357.17,03-30-2025, East ,
ORD01325,CUST0059,Webcam,,603.15,02/02/2025, East ,completed
ORD01230,CUST0051,Headphones,3,899.59,02-14-2025,West,
ORD01705,CUST0127,Monitor,5,1187.02,01/08/2025,South,
ORD00761,CUST0097,Mouse,4,696.13,2025-01-20, East ,Pending
ORD00955,CUST0071,Headphones,1,1157.41,14/03/2025, East ,completed
ORD00447,CUST0085,Tablet,2,1234.54,07-10-2025,West,Completed
ORD00651,CUST0160,Webcam,2 ,1072.22,06-21-2025,North,completed
ORD01268,CUST0010,Tablet,1,586.82,04-07-2025,South,completed
ORD01845,CUST0017,Laptop,1,1165.2,2025-06-26, East ,
ORD00380,CUST0018,Headphones,1,484.89,2025-01-27,East,Pending
ORD00565,CUST0079,Mouse,2,736.89,03-23-2025, East ,
ORD01369,CUST0087,Webcam,5 ,31.12,20/06/2025,West,
ORD01940,CUST0269,Charger,4,894.46,2025-02-20,East,PENDING
ORD01316,CUST0228,Charger,4,401.95,2025-08-10,East,
ORD00957,CUST0108,Tablet,2,778.58,07-21-2025, East ,completed
ORD01974,CUST0284,Keyboard,2,1346.09,03-25-2025,East,
ORD00283,CUST0048,Webcam,4,28.39,16/04/2025, East ,Completed
ORD00921,CUST0141,Mouse,,782.26,07/05/2025,north,Completed
ORD00232,CUST0020,Keyboard,4,1324.55,2025-02-15, East ,completed
ORD01243,CUST0095,Keyboard,,989.62,02-13-2025,SOUTH,
ORD00383,CUST0277,Headphones,,429.47,2025-03-02,North,completed
ORD01973,CUST0211,Keyboard,1,1101.88,24/07/2025,SOUTH,PENDING
ORD01245,CUST0055,Tablet,4,1222.11,2025-02-07,East,completed
ORD00073,CUST0139,Tablet,4,659.01,07-07-2025,East,Cancelled
ORD00071,CUST0022,Webcam,5,648.28,2025-04-05,north,
ORD01545,CUST0091,Charger,3,754.53,17/02/2025,West,Pending
ORD01115,CUST0185,Mouse,1,910.71,15/02/2025,north,Cancelled
ORD00172,CUST0064,Headphones,1 ,1147.04,11/03/2025,north,Pending
ORD01838,CUST0089,Tablet,3,480.44,2025-06-05,SOUTH,Completed
ORD00169,CUST0230,Monitor,5,366.36,27/07/2025, East ,Pending
ORD00494,CUST0040,Headphones,4,1459.28,02-27-2025,West,Cancelled
ORD01282,CUST0148,Tablet,4,863.18,05-26-2025,East,Pending
ORD01057,CUST0223,Charger,1,1446.39,2025-03-05,East,Completed
ORD01904,CUST0033,Laptop,1,1252.23,15/07/2025,north,Pending
ORD00894,CUST0143,Mouse,2,1063.74,05-27-2025, East ,
ORD00273,CUST0043,Tablet,4,970.91,03-26-2025, East ,Completed
ORD01328,CUST0174,Laptop,3,676.98,02-26-2025,South,PENDING
ORD00421,CUST0067,Mouse,4,759.97,2025-03-20,North,Completed
ORD00095,CUST0233,Mouse,3 ,386.07,30/01/2025, East ,PENDING
ORD01402,CUST0203,Monitor,2,135.23,2025-01-25,SOUTH,Pending
ORD01625,CUST0229,Webcam,4,376.7,03-25-2025,South,Cancelled
ORD01636,CUST0166,Laptop,1,88.11,03-25-2025,West,Cancelled
ORD00043,CUST0137,Keyboard,,171.06,2025-08-12, East ,completed
ORD00057,CUST0227,Charger,5,674.41,02-10-2025, East ,completed
ORD01888,CUST0190,Tablet,,1044.01,2025-06-05,north,Cancelled
ORD01691,CUST0156,Keyboard,3,1381.89,09/08/2025, East ,Pending
ORD01359,CUST0163,Mouse,5,1264.86,02-12-2025, East ,Cancelled
ORD01321,CUST0035,Tablet,5,920.71,2025-07-01,North,completed
ORD00039,CUST0005,Mouse,1,1418.13,2025-06-26,north,Completed
ORD00307,CUST0089,Keyboard,4,440.36,17/02/2025, East ,completed
ORD00007,CUST0187,Keyboard,3,539.35,21/06/2025,SOUTH,
ORD00783,CUST0019,Laptop,2 ,839.43,09/08/2025,SOUTH,Pending
ORD00409,CUST0153,Monitor,2,780.77,2025-03-03, East ,PENDING
ORD01173,CUST0015,Mouse,5,579.78,07-10-2025,South,completed
ORD00782,CUST0010,Laptop,4,1321.39,31/01/2025,West,Cancelled
ORD00535,CUST0077,Tablet,1,273.14,2025-05-08, East ,
ORD00584,CUST0120,Headphones,3,146.94,04-13-2025,South,
ORD01289,CUST0095,Tablet,5,482.83,05-22-2025,South,Completed
ORD01962,CUST0252,Keyboard,4,1445.01,2025-06-26,West,completed
ORD01464,CUST0294,Monitor,5,141.13,04/03/2025,north,PENDING
ORD01267,CUST0117,Laptop,1,49.27,2025-07-20,north,PENDING
ORD01539,CUST0033,Webcam,1,1432.55,03-12-2025,East,
ORD01105,CUST0223,Webcam,2,1354.23,24/01/2025,South,completed
ORD00814,CUST0070,Laptop,4,308.11,20/03/2025,north,Completed
ORD00317,CUST0165,Monitor,,595.12,02-06-2025,SOUTH,Cancelled
ORD01320,CUST0096,Tablet,3 ,206.37,2025-06-12,north,
ORD01773,CUST0191,Webcam,1,165.85,07-17-2025,South,Pending
ORD00517,CUST0019,Webcam,2,985.98,2025-02-10,East,completed
ORD01732,,Keyboard,,912.96,2025-01-11,West,Pending
ORD00534,CUST0295,Monitor,1,1084.02,2025-07-25,north,completed
ORD01076,CUST0129,Monitor,4,599.08,18/03/2025,West,Pending
ORD00272,CUST0042,Laptop,1,613.86,04-07-2025,West,Completed
ORD00549,CUST0227,Headphones,3,624.18,09/02/2025,North,Completed
ORD00965,CUST0233,Laptop,3,782.61,13/02/2025, East ,completed
ORD01747,CUST0078,Charger,5 ,856.6,2025-08-23,North,Completed
ORD01678,CUST0049,Tablet,4,1126.09,03-03-2025,West,Completed
ORD00599,,Mouse,4,993.96,06-19-2025,East,Completed
ORD01651,CUST0130,Monitor,5,45.48,2025-01-04, East ,Pending
ORD00571,CUST0165,Mouse,1 ,789.57,2025-01-18, East ,Pending
ORD00075,CUST0167,Keyboard,4,326.06,24/07/2025,East,Cancelled
ORD00062,CUST0215,Monitor,4,336.94,22/04/2025,North,completed
ORD01069,CUST0177,Monitor,,995.15,08-24-2025,SOUTH,PENDING
ORD00810,CUST0121,Headphones,2,1290.53,11/02/2025,SOUTH,Cancelled
ORD00245,CUST0012,Charger,3,1226.52,2025-07-10,north,Completed
ORD01050,CUST0018,Mouse,1,764.16,04-04-2025,South,completed
ORD01134,CUST0283,Monitor,,1394.51,03/03/2025,North,PENDING
ORD01740,CUST0263,Tablet,1,1401.63,11/08/2025,North,Cancelled
ORD00106,CUST0080,Mouse,4 ,1174.47,09/03/2025,north,
ORD00674,CUST0156,Headphones,1,947.66,2025-05-29,north,Completed
ORD00643,CUST0269,Headphones,3 ,223.51,2025-08-12, East ,PENDING
ORD01303,CUST0093,Tablet,1,258.49,18/04/2025, East ,PENDING
ORD00666,,Charger,2,439.82,08-12-2025,South,Pending
ORD00510,CUST0105,Charger,5,1177.84,2025-05-04,East,PENDING
ORD00132,CUST0258,Monitor,5,74.61,07-20-2025,north,Cancelled
ORD00445,CUST0170,Tablet,,989.18,03/07/2025,North,Completed
ORD00867,CUST0054,Keyboard,,185.91,22/02/2025,South,
ORD00765,CUST0056,Laptop,,775.08,16/01/2025,North,Cancelled
ORD01918,CUST0241,Mouse,2,1358.51,09/07/2025,SOUTH,PENDING
ORD01825,CUST0071,Monitor,4 ,1301.16,22/02/2025,West,PENDING
ORD00058,CUST0142,Tablet,,366.48,2025-04-23,SOUTH,Cancelled
ORD01701,CUST0129,Headphones,3,1313.38,06-02-2025,South,Cancelled
ORD01617,CUST0239,Tablet,3 ,1385.93,05/08/2025,West,completed
ORD01281,CUST0223,Charger,,1393.56,2025-07-12, East ,Completed
ORD00087,CUST0002,Charger,4,1037.16,01/05/2025,North,Pending
ORD01903,CUST0085,Tablet,2,11.46,06-20-2025,West,PENDING
ORD00772,CUST0021,Mouse,3,745.63,09/04/2025,West,PENDING
ORD01262,CUST0266,Headphones,4,931.78,05-20-2025,North,PENDING
ORD00709,CUST0020,Keyboard,,754.83,01-23-2025, East ,Cancelled
ORD01743,CUST0027,Mouse,4,1140.15,04-21-2025,North,
ORD01372,CUST0239,Mouse,5,1396.11,2025-01-23,North,Pending
ORD01603,CUST0261,Mouse,1 ,1218.03,2025-07-26,South,Completed
ORD00539,CUST0276,Keyboard,3 ,539.11,06-22-2025,West,
ORD01472,CUST0295,Webcam,4,796.29,06-27-2025, East ,completed
ORD01210,CUST0196,Charger,2,448.07,2025-04-14,north,Cancelled
ORD01594,CUST0094,Tablet,1,1455.74,06-21-2025,East,Cancelled
ORD01339,CUST0232,Monitor,5 ,1463.03,2025-04-12,West,Cancelled
ORD00419,CUST0220,Tablet,4,16.96,2025-05-17,SOUTH,Cancelled
ORD01898,CUST0290,Charger,3,54.61,2025-07-25,West,PENDING
ORD01074,CUST0153,Webcam,1 ,17.68,08-16-2025,South,completed
ORD01748,CUST0248,Mouse,2,707.78,02-12-2025,West,Completed
ORD01313,CUST0119,Headphones,2,153.0,05-22-2025, East ,Pending
ORD00852,CUST0014,Monitor,4,976.45,2025-06-16,West,
ORD01794,CUST0163,Monitor,3,810.25,19/04/2025,North,Completed
ORD01771,CUST0085,Headphones,4,148.89,13/08/2025,South,Completed
ORD01734,CUST0296,Charger,3 ,789.97,2025-04-15,north,completed
ORD01809,,Mouse,,598.13,25/02/2025,North,PENDING
ORD01331,CUST0203,Monitor,3,1203.92,22/08/2025,East,completed
ORD01774,CUST0259,Headphones,5,592.13,05-16-2025,north,PENDING
ORD01842,CUST0174,Mouse,3,399.1,2025-05-21, East ,Pending
ORD00305,CUST0153,Mouse,,209.58,2025-01-31,East,Completed
ORD01927,CUST0054,Headphones,4,858.45,2025-07-07,north,
ORD01099,CUST0061,Keyboard,2,77.96,02/03/2025,North,
ORD00336,CUST0276,Keyboard,3,134.56,01-21-2025,South,Pending
ORD00996,CUST0091,Monitor,3,435.18,04-25-2025,South,Cancelled
ORD00570,CUST0033,Charger,2,790.86,05-08-2025,South,PENDING
ORD00089,CUST0059,Monitor,,231.99,2025-03-10,North,Completed
ORD00875,CUST0177,Laptop,3,1351.31,2025-06-06,SOUTH,completed
ORD01181,CUST0263,Keyboard,2 ,1301.64,2025-01-30,North,Cancelled
ORD01756,CUST0190,Mouse,3,361.17,14/08/2025,West,PENDING
ORD00713,CUST0233,Laptop,1,1113.22,08-25-2025,South,Pending
ORD01804,CUST0261,Monitor,4,17.88,14/05/2025,north,
ORD01900,CUST0038,Monitor,1,847.07,27/07/2025,North,
ORD01415,CUST0221,Charger,1,1129.57,03-14-2025,SOUTH,completed
ORD00222,CUST0266,Monitor,5,494.32,19/06/2025,north,completed
ORD00320,CUST0204,Monitor,4,1239.02,07/05/2025,East,Cancelled
ORD01800,CUST0052,Charger,1,474.72,13/08/2025,North,
ORD00879,CUST0133,Monitor,3,1092.5,2025-05-10,SOUTH,Completed
ORD01848,CUST0134,Keyboard,1,823.21,02-07-2025,SOUTH,PENDING
ORD00826,CUST0287,Laptop,5 ,277.26,02-13-2025,West,Cancelled
ORD00869,CUST0104,Tablet,4,1156.14,2025-01-02, East ,completed
ORD01556,CUST0043,Tablet,1,741.95,03-24-2025,West,PENDING
ORD00139,CUST0169,Mouse,4,536.86,20/06/2025, East ,
ORD00164,CUST0159,Charger,,1189.58,2025-07-28,SOUTH,
ORD01828,CUST0061,Mouse,3,1188.74,05-18-2025,SOUTH,Pending
ORD01485,CUST0266,Keyboard,2,1045.65,2025-07-15,North,PENDING
ORD00961,CUST0012,Laptop,2,239.0,03-26-2025,SOUTH,PENDING
ORD01700,CUST0294,Keyboard,4,512.24,27/06/2025,East,PENDING
ORD01272,CUST0126,Headphones,2,913.12,05-03-2025,North,
ORD01209,CUST0078,Charger,5 ,651.96,2025-03-27,West,Cancelled
ORD01982,CUST0239,Tablet,3,1028.56,06-27-2025,SOUTH,
